gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Support_Tickets,App_Logins,Data_Usage_GB,Gouvernorat
Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,Yes,5,3,34.52,Kasserine
Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,No,4,13,68.17,Bizerte
Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,Yes,5,3,41.49,Ariana
Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,No,3,23,123.4,Gafsa
Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,No,3,24,147.04,Tunis
Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,One year,Yes,Electronic check,89.55,3729.75,No,1,28,69.78,Ben Arous
Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,No,3,23,51.45,Sfax
Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,No,3,21,136.3,Sfax
Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,No,4,13,47.63,Bizerte
Female,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,No,0,10,92.49,Bizerte
Male,0,No,No,55,Yes,No,DSL,No,Yes,No,No,Yes,One year,Yes,Electronic check,64.2,3627.3,No,1,5,64.56,Sousse
Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.7,1761.45,Yes,7,1,31.87,Sidi Bouzid
Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,No,4,8,90.63,Kairouan
Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,No,4,21,73.66,Kasserine
Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,No,0,27,56.41,Siliana
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.75,164.5,Yes,6,0,30.36,Monastir
Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,Yes,9,0,40.35,Nabeul
Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,264.55,No,1,11,94.84,Monastir
Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,No,1,15,115.22,Tunis
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,No,2,14,18.28,Ben Arous
Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,318.5,Yes,10,1,31.05,Sfax
Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,No,3,18,95.31,Zaghouan
Male,1,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,73.0,2471.25,No,0,5,48.4,Siliana
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.75,7842.3,No,2,29,36.56,Sfax
Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,No,1,20,11.59,Ariana
Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.25,4990.25,Yes,7,1,38.98,Jendouba
Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,Yes,10,0,10.99,Bizerte
Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.7,7220.35,Yes,7,1,17.67,Tunis
Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,No,Mailed check,77.9,2351.45,No,0,15,10.57,Béja
Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,2989.6,No,1,12,51.28,Gabès
Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,6077.75,No,4,25,64.15,Sfax
Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,No,0,9,138.89,Tunis
Male,1,No,No,55,No,No phone service,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.85,2479.05,No,0,12,139.17,Sfax
Male,1,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,One year,Yes,Credit card (automatic),29.8,2134.3,No,0,23,23.57,Tunis
Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),88.9,6000.1,No,2,11,131.52,Sousse
Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,No,No,One year,Yes,Mailed check,58.75,2203.1,No,0,5,73.9,Kef
Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,183.15,No,0,28,42.65,Siliana
Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,No,0,23,106.89,Tunis
Male,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,638.95,No,3,16,45.68,Sfax
Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.25,2139.2,Yes,5,3,10.6,Gabès
Male,0,No,Yes,13,Yes,No,DSL,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,No,4,19,33.76,Bizerte
Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,521.3,Yes,10,3,33.36,Kef
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,1337.5,No,0,5,82.72,Kasserine
Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.1,7181.95,No,3,27,124.15,Sousse
Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,Month-to-month,No,Electronic check,53.75,608.0,Yes,9,2,16.43,Tunis
Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,No,No,One year,No,Mailed check,56.9,2560.1,No,3,15,119.11,Nabeul
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,Yes,7,4,4.16,Sidi Bouzid
Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,5953.0,No,1,10,113.3,Béja
Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1790.15,No,0,10,54.77,Sfax
Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4,No,3,17,69.48,Jendouba
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),66.75,4760.3,No,2,21,130.2,Sfax
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.2,292.85,Yes,7,5,48.59,Jendouba
Female,0,No,Yes,19,Yes,No,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,48.8,953.65,No,2,24,33.41,Siliana
Female,1,No,No,5,No,No phone service,DSL,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.7,198.0,Yes,10,5,26.33,Monastir
Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.7,5705.05,No,0,22,40.36,Tozeur
Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,609.9,Yes,4,2,31.69,Tunis
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,20.55,No,0,5,109.82,Kef
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65,Yes,7,0,46.03,Tunis
Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.1,6993.65,No,0,26,119.2,Kasserine
Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),59.7,4122.65,No,3,24,79.5,Sidi Bouzid
Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,One year,No,Credit card (automatic),86.45,5762.95,No,1,8,69.6,Gabès
Male,0,No,No,46,No,No phone service,DSL,No,No,Yes,No,No,One year,No,Credit card (automatic),33.7,1537.85,No,0,21,139.34,Nabeul
Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,One year,No,Bank transfer (automatic),80.1,2603.3,No,0,15,144.68,Sfax
Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.05,5566.4,No,0,7,120.21,Sfax
Female,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.75,5431.9,No,2,5,117.5,Sfax
Female,0,No,No,57,No,No phone service,DSL,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),41.1,2258.25,No,2,17,16.64,Ariana
Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.35,1092.35,No,0,21,39.12,Sfax
Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6401.25,No,3,15,100.06,Kairouan
Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.3,2812.2,Yes,5,2,0.76,Sfax
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.05,80.05,Yes,8,1,26.2,Sfax
Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.2,2698.35,Yes,5,2,35.62,Tozeur
Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,No,1,11,130.19,Mahdia
Male,0,No,Yes,43,No,No phone service,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,40.45,1912.85,No,2,6,67.91,Kasserine
Male,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.45,849.1,No,2,27,95.07,Ben Arous
Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.8,3460.3,No,1,30,39.74,Sousse
Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,1465.75,Yes,10,5,39.62,Tunis
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,90.1,No,4,24,38.77,Ben Arous
Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5555.3,No,4,25,148.24,Kasserine
Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1278.8,No,2,23,33.88,Sidi Bouzid
Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),66.25,2907.35,No,1,12,18.3,Tunis
Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,146.3,Yes,7,4,15.75,Sfax
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,Yes,6,0,16.83,Sousse
Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.7,4952.95,No,3,21,59.21,Ben Arous
Female,0,Yes,No,70,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.55,4504.9,No,2,28,66.74,Sfax
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,45.6,Yes,8,4,36.7,Bizerte
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,93.65,4520.15,No,4,24,89.61,Sousse
Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35,Yes,10,3,11.62,Tataouine
Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,73.6,2316.85,No,4,18,57.12,Gafsa
Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,109.75,8075.35,No,4,9,110.02,Ben Arous
Male,0,No,Yes,37,Yes,No,DSL,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),61.45,2302.35,No,3,12,55.86,Tunis
Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.4,7251.9,No,3,5,49.27,Nabeul
Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.9,2078.55,No,4,9,76.93,Kasserine
Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.2,6225.4,No,4,22,127.0,Bizerte
Male,0,No,No,24,Yes,Yes,DSL,No,No,No,No,No,One year,No,Bank transfer (automatic),54.6,1242.25,No,3,15,48.88,Siliana
Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,99.45,No,0,30,100.85,Manouba
Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,288.05,Yes,10,3,5.99,Sousse
Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,599.25,No,0,11,97.25,Monastir
Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),66.05,3462.1,No,1,29,23.01,Kasserine
Female,0,Yes,No,25,No,No phone service,DSL,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.0,853.0,Yes,8,0,42.09,Tunis
Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1,Yes,8,4,28.15,Tunis
Male,0,Yes,Yes,44,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.05,2375.2,No,3,22,39.06,Tunis
Female,0,No,No,47,Yes,No,DSL,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.9,2813.05,No,2,23,87.83,Tunis
Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,Yes,7,2,13.22,Monastir
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,Yes,6,1,5.16,Tunis
Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,96.9,6314.35,No,1,24,132.85,Ben Arous
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1,No,0,25,97.06,Kebili
Male,0,No,No,20,Yes,No,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,50.0,1003.05,No,4,26,34.83,Gabès
Female,0,Yes,No,37,No,No phone service,DSL,Yes,No,No,Yes,No,Two year,No,Electronic check,45.4,1593.1,No,1,28,111.36,Sfax
Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,2509.95,No,1,30,15.66,Tunis
Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.1,3187.65,No,2,27,85.15,Tunis
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45,Yes,8,2,13.37,Ariana
Female,0,No,No,37,Yes,No,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,2345.2,Yes,7,2,19.38,Sidi Bouzid
Female,0,Yes,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,3330.1,No,2,22,133.81,Sidi Bouzid
Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7,No,2,29,71.1,Monastir
Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3,Yes,9,0,33.95,Tunis
Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4,No,3,12,13.1,Bizerte
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.95,8594.4,No,3,18,29.36,Tunis
Male,0,No,Yes,25,No,No phone service,DSL,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),40.65,970.55,No,0,11,21.75,Tunis
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,No,3,18,64.49,Sfax
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,No,0,9,135.32,Zaghouan
Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,One year,No,Mailed check,95.5,1115.15,Yes,5,2,26.53,Jendouba
Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,No,0,28,18.77,Kairouan
Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6,No,0,6,28.61,Tunis
Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,No,1,19,118.4,Ben Arous
Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,No,4,26,24.78,Ben Arous
Female,0,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,One year,No,Credit card (automatic),35.4,978.6,No,4,24,144.1,Tunis
Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1258.15,No,2,20,68.0,Tunis
Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,331.35,No,3,26,47.78,Kasserine
Female,1,No,No,10,No,No phone service,DSL,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,5,4,40.2,Tunis
Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,Yes,9,0,32.9,Sfax
Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.4,84.75,No,0,11,35.27,Sfax
Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,1715.1,No,3,10,129.24,Sousse
Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,1715.15,No,3,7,134.4,Tunis
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,Yes,10,5,44.94,Sousse
Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.0,1250.1,No,0,18,15.83,Tunis
Female,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,Yes,No,Two year,Yes,Electronic check,59.75,3996.8,No,4,25,30.4,Tunis
Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,No,2,11,141.3,Nabeul
Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5,Yes,9,0,38.64,Kebili
Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,673.2,No,0,15,93.93,Mahdia
Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No,2,24,71.94,Mahdia
Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,Yes,6,3,10.28,Bizerte
Female,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,No,3,10,43.96,Tunis
Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,No,0,16,44.01,Tunis
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,Yes,4,2,38.82,Tunis
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,Yes,10,4,39.49,Tozeur
Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.75,424.5,No,0,16,84.26,Ariana
Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4,No,3,11,20.55,Sousse
Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Two year,No,Mailed check,75.8,4415.75,No,1,14,140.12,Médiénine
Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,No,2,14,73.75,Nabeul
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,7,1,26.27,Gafsa
Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.9,2447.95,Yes,10,2,19.1,Siliana
Male,0,Yes,Yes,56,No,No phone service,DSL,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,52.0,2884.9,No,4,19,114.89,Monastir
Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,Yes,7,2,4.92,Kairouan
Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0,No,0,30,130.56,Sousse
Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,Yes,10,2,10.05,Sfax
Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2,No,4,19,18.68,Sfax
Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,30.5,118.4,No,2,16,146.88,Médiénine
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,7,2,26.54,Manouba
Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,No,0,27,20.35,Tunis
Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,Yes,5,4,39.73,Kairouan
Female,0,No,No,6,No,No phone service,DSL,No,No,No,Yes,Yes,One year,Yes,Mailed check,49.25,255.6,No,3,14,29.33,Siliana
Male,0,Yes,Yes,63,No,No phone service,DSL,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,No,4,21,139.11,Sfax
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,9,0,9.81,Tunis
Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,3,22,79.7,Sousse
